target_end_date,target,location,observation
2020-05-30,wk inc flu hosp,04,0
2020-05-30,wk inc flu hosp,06,0
2020-05-30,wk inc flu hosp,08,0
2020-05-30,wk inc flu hosp,09,0
2020-05-30,wk inc flu hosp,11,0
2020-05-30,wk inc flu hosp,10,0
2020-05-30,wk inc flu hosp,12,0
2020-05-30,wk inc flu hosp,13,0
2020-05-30,wk inc flu hosp,15,0
2020-05-30,wk inc flu hosp,19,0
2020-05-30,wk inc flu hosp,16,0
2020-05-30,wk inc flu hosp,17,0
2020-05-30,wk inc flu hosp,18,0
2020-05-30,wk inc flu hosp,20,0
2020-05-30,wk inc flu hosp,21,0
2020-05-30,wk inc flu hosp,22,0
2020-05-30,wk inc flu hosp,25,0
2020-05-30,wk inc flu hosp,24,0
2020-05-30,wk inc flu hosp,23,0
2020-05-30,wk inc flu hosp,26,0
2020-05-30,wk inc flu hosp,27,0
2020-05-30,wk inc flu hosp,29,0
2020-05-30,wk inc flu hosp,28,0
2020-05-30,wk inc flu hosp,30,0
2020-05-30,wk inc flu hosp,37,0
2020-05-30,wk inc flu hosp,38,0
2020-05-30,wk inc flu hosp,31,0
2020-05-30,wk inc flu hosp,33,0
2020-05-30,wk inc flu hosp,34,0
2020-05-30,wk inc flu hosp,35,0
2020-05-30,wk inc flu hosp,32,0
2020-05-30,wk inc flu hosp,36,0
2020-05-30,wk inc flu hosp,39,0
2020-05-30,wk inc flu hosp,40,0
2020-05-30,wk inc flu hosp,41,0
2020-05-30,wk inc flu hosp,42,0
2020-05-30,wk inc flu hosp,72,0
2020-05-30,wk inc flu hosp,44,0
2020-05-30,wk inc flu hosp,45,0
2020-05-30,wk inc flu hosp,46,0
2020-05-30,wk inc flu hosp,47,0
2020-05-30,wk inc flu hosp,48,0
2020-05-30,wk inc flu hosp,US,0
2020-05-30,wk inc flu hosp,49,0
2020-05-30,wk inc flu hosp,51,0
2020-05-30,wk inc flu hosp,50,0
2020-05-30,wk inc flu hosp,53,0
2020-05-30,wk inc flu hosp,55,0
2020-05-30,wk inc flu hosp,54,0
2020-05-30,wk inc flu hosp,56,0
2020-06-06,wk inc flu hosp,02,0
2020-06-06,wk inc flu hosp,01,0
2020-06-06,wk inc flu hosp,05,0
2020-06-06,wk inc flu hosp,04,0
2020-06-06,wk inc flu hosp,06,0
2020-06-06,wk inc flu hosp,08,0
2020-06-06,wk inc flu hosp,09,0
2020-06-06,wk inc flu hosp,11,0
2020-06-06,wk inc flu hosp,10,0
2020-06-06,wk inc flu hosp,12,0
2020-06-06,wk inc flu hosp,13,0
2020-06-06,wk inc flu hosp,15,0
2020-06-06,wk inc flu hosp,19,0
2020-06-06,wk inc flu hosp,16,0
2020-06-06,wk inc flu hosp,17,0
2020-06-06,wk inc flu hosp,18,0
2020-06-06,wk inc flu hosp,20,0
2020-06-06,wk inc flu hosp,21,0
2020-06-06,wk inc flu hosp,22,0
2020-06-06,wk inc flu hosp,25,0
2020-06-06,wk inc flu hosp,24,0
2020-06-06,wk inc flu hosp,23,0
2020-06-06,wk inc flu hosp,26,0
2020-06-06,wk inc flu hosp,27,0
2020-06-06,wk inc flu hosp,29,0
2020-06-06,wk inc flu hosp,28,0
2020-06-06,wk inc flu hosp,30,0
2020-06-06,wk inc flu hosp,37,0
2020-06-06,wk inc flu hosp,38,0
2020-06-06,wk inc flu hosp,31,0
2020-06-06,wk inc flu hosp,33,0
2020-06-06,wk inc flu hosp,34,0
2020-06-06,wk inc flu hosp,35,0
2020-06-06,wk inc flu hosp,32,0
2020-06-06,wk inc flu hosp,36,0
2020-06-06,wk inc flu hosp,39,0
2020-06-06,wk inc flu hosp,40,0
2020-06-06,wk inc flu hosp,41,0
2020-06-06,wk inc flu hosp,42,0
2020-06-06,wk inc flu hosp,72,0
2020-06-06,wk inc flu hosp,44,0
2020-06-06,wk inc flu hosp,45,0
2020-06-06,wk inc flu hosp,46,0
2020-06-06,wk inc flu hosp,47,0
2020-06-06,wk inc flu hosp,48,0
2020-06-06,wk inc flu hosp,US,0
2020-06-06,wk inc flu hosp,49,0
2020-06-06,wk inc flu hosp,51,0
2020-06-06,wk inc flu hosp,50,0
2020-06-06,wk inc flu hosp,53,0
2020-06-06,wk inc flu hosp,55,0
2020-06-06,wk inc flu hosp,54,0
2020-06-06,wk inc flu hosp,56,0
2020-06-13,wk inc flu hosp,02,0
2020-06-13,wk inc flu hosp,01,0
2020-06-13,wk inc flu hosp,05,0
2020-06-13,wk inc flu hosp,04,0
2020-06-13,wk inc flu hosp,06,0
2020-06-13,wk inc flu hosp,08,0
2020-06-13,wk inc flu hosp,09,0
2020-06-13,wk inc flu hosp,11,0
2020-06-13,wk inc flu hosp,10,0
2020-06-13,wk inc flu hosp,12,0
2020-06-13,wk inc flu hosp,13,0
2020-06-13,wk inc flu hosp,15,0
2020-06-13,wk inc flu hosp,19,0
2020-06-13,wk inc flu hosp,16,0
2020-06-13,wk inc flu hosp,17,0
2020-06-13,wk inc flu hosp,18,0
2020-06-13,wk inc flu hosp,20,0
2020-06-13,wk inc flu hosp,21,0
2020-06-13,wk inc flu hosp,22,0
2020-06-13,wk inc flu hosp,25,0
2020-06-13,wk inc flu hosp,24,0
2020-06-13,wk inc flu hosp,23,0
2020-06-13,wk inc flu hosp,26,0
2020-06-13,wk inc flu hosp,27,0
2020-06-13,wk inc flu hosp,29,0
2020-06-13,wk inc flu hosp,28,0
2020-06-13,wk inc flu hosp,30,0
2020-06-13,wk inc flu hosp,37,0
2020-06-13,wk inc flu hosp,38,0
2020-06-13,wk inc flu hosp,31,0
2020-06-13,wk inc flu hosp,33,0
2020-06-13,wk inc flu hosp,34,0
2020-06-13,wk inc flu hosp,35,0
2020-06-13,wk inc flu hosp,32,0
2020-06-13,wk inc flu hosp,36,0
2020-06-13,wk inc flu hosp,39,0
2020-06-13,wk inc flu hosp,40,0
2020-06-13,wk inc flu hosp,41,0
2020-06-13,wk inc flu hosp,42,0
2020-06-13,wk inc flu hosp,72,0
2020-06-13,wk inc flu hosp,44,0
2020-06-13,wk inc flu hosp,45,0
2020-06-13,wk inc flu hosp,46,0
2020-06-13,wk inc flu hosp,47,0
2020-06-13,wk inc flu hosp,48,0
2020-06-13,wk inc flu hosp,US,0
2020-06-13,wk inc flu hosp,49,0
2020-06-13,wk inc flu hosp,51,0
2020-06-13,wk inc flu hosp,50,0
2020-06-13,wk inc flu hosp,53,0
2020-06-13,wk inc flu hosp,55,0
2020-06-13,wk inc flu hosp,54,0
2020-06-13,wk inc flu hosp,56,0
2020-06-20,wk inc flu hosp,02,0
2020-06-20,wk inc flu hosp,01,0
2020-06-20,wk inc flu hosp,05,0
2020-06-20,wk inc flu hosp,04,0
2020-06-20,wk inc flu hosp,06,0
2020-06-20,wk inc flu hosp,08,0
2020-06-20,wk inc flu hosp,09,0
2020-06-20,wk inc flu hosp,11,0
2020-06-20,wk inc flu hosp,10,0
2020-06-20,wk inc flu hosp,12,0
2020-06-20,wk inc flu hosp,13,0
2020-06-20,wk inc flu hosp,15,0
2020-06-20,wk inc flu hosp,19,0
2020-06-20,wk inc flu hosp,16,0
2020-06-20,wk inc flu hosp,17,0
2020-06-20,wk inc flu hosp,18,0
2020-06-20,wk inc flu hosp,20,0
2020-06-20,wk inc flu hosp,21,0
2020-06-20,wk inc flu hosp,22,0
2020-06-20,wk inc flu hosp,25,0
2020-06-20,wk inc flu hosp,24,0
2020-06-20,wk inc flu hosp,23,0
2020-06-20,wk inc flu hosp,26,0
2020-06-20,wk inc flu hosp,27,0
2020-06-20,wk inc flu hosp,29,0
2020-06-20,wk inc flu hosp,28,0
2020-06-20,wk inc flu hosp,30,0
2020-06-20,wk inc flu hosp,37,0
2020-06-20,wk inc flu hosp,38,0
2020-06-20,wk inc flu hosp,31,0
2020-06-20,wk inc flu hosp,33,0
2020-06-20,wk inc flu hosp,34,0
2020-06-20,wk inc flu hosp,35,0
2020-06-20,wk inc flu hosp,32,0
2020-06-20,wk inc flu hosp,36,0
2020-06-20,wk inc flu hosp,39,0
2020-06-20,wk inc flu hosp,40,0
2020-06-20,wk inc flu hosp,41,0
2020-06-20,wk inc flu hosp,42,0
2020-06-20,wk inc flu hosp,72,0
2020-06-20,wk inc flu hosp,44,0
2020-06-20,wk inc flu hosp,45,0
2020-06-20,wk inc flu hosp,46,0
2020-06-20,wk inc flu hosp,47,0
2020-06-20,wk inc flu hosp,48,0
2020-06-20,wk inc flu hosp,US,0
2020-06-20,wk inc flu hosp,49,0
2020-06-20,wk inc flu hosp,51,0
2020-06-20,wk inc flu hosp,50,0
2020-06-20,wk inc flu hosp,53,0
2020-06-20,wk inc flu hosp,55,0
2020-06-20,wk inc flu hosp,54,0
2020-06-20,wk inc flu hosp,56,0
2020-06-27,wk inc flu hosp,02,0
2020-06-27,wk inc flu hosp,01,0
2020-06-27,wk inc flu hosp,05,0
2020-06-27,wk inc flu hosp,04,0
2020-06-27,wk inc flu hosp,06,0
2020-06-27,wk inc flu hosp,08,0
2020-06-27,wk inc flu hosp,09,0
2020-06-27,wk inc flu hosp,11,0
2020-06-27,wk inc flu hosp,10,0
2020-06-27,wk inc flu hosp,12,0
2020-06-27,wk inc flu hosp,13,0
2020-06-27,wk inc flu hosp,15,0
2020-06-27,wk inc flu hosp,19,0
2020-06-27,wk inc flu hosp,16,0
2020-06-27,wk inc flu hosp,17,0
2020-06-27,wk inc flu hosp,18,0
2020-06-27,wk inc flu hosp,20,0
2020-06-27,wk inc flu hosp,21,0
2020-06-27,wk inc flu hosp,22,0
2020-06-27,wk inc flu hosp,25,0
2020-06-27,wk inc flu hosp,24,0
2020-06-27,wk inc flu hosp,23,0
2020-06-27,wk inc flu hosp,26,0
2020-06-27,wk inc flu hosp,27,0
2020-06-27,wk inc flu hosp,29,0
2020-06-27,wk inc flu hosp,28,0
2020-06-27,wk inc flu hosp,30,0
2020-06-27,wk inc flu hosp,37,0
2020-06-27,wk inc flu hosp,38,0
2020-06-27,wk inc flu hosp,31,0
2020-06-27,wk inc flu hosp,33,0
2020-06-27,wk inc flu hosp,34,0
2020-06-27,wk inc flu hosp,35,0
2020-06-27,wk inc flu hosp,32,0
2020-06-27,wk inc flu hosp,36,0
2020-06-27,wk inc flu hosp,39,0
2020-06-27,wk inc flu hosp,40,0
2020-06-27,wk inc flu hosp,41,0
2020-06-27,wk inc flu hosp,42,0
2020-06-27,wk inc flu hosp,72,0
2020-06-27,wk inc flu hosp,44,0
2020-06-27,wk inc flu hosp,45,0
2020-06-27,wk inc flu hosp,46,0
2020-06-27,wk inc flu hosp,47,0
2020-06-27,wk inc flu hosp,48,0
2020-06-27,wk inc flu hosp,US,0
2020-06-27,wk inc flu hosp,49,0
2020-06-27,wk inc flu hosp,51,0
2020-06-27,wk inc flu hosp,50,0
2020-06-27,wk inc flu hosp,53,0
2020-06-27,wk inc flu hosp,55,0
2020-06-27,wk inc flu hosp,54,0
2020-06-27,wk inc flu hosp,56,0
2020-07-04,wk inc flu hosp,02,0
2020-07-04,wk inc flu hosp,01,0
2020-07-04,wk inc flu hosp,05,0
2020-07-04,wk inc flu hosp,04,0
2020-07-04,wk inc flu hosp,06,0
2020-07-04,wk inc flu hosp,08,0
2020-07-04,wk inc flu hosp,09,0
2020-07-04,wk inc flu hosp,11,0
2020-07-04,wk inc flu hosp,10,0
2020-07-04,wk inc flu hosp,12,0
2020-07-04,wk inc flu hosp,13,0
2020-07-04,wk inc flu hosp,15,0
2020-07-04,wk inc flu hosp,19,0
2020-07-04,wk inc flu hosp,16,0
2020-07-04,wk inc flu hosp,17,0
2020-07-04,wk inc flu hosp,18,0
2020-07-04,wk inc flu hosp,20,0
2020-07-04,wk inc flu hosp,21,0
2020-07-04,wk inc flu hosp,22,0
2020-07-04,wk inc flu hosp,25,0
2020-07-04,wk inc flu hosp,24,0
2020-07-04,wk inc flu hosp,23,0
2020-07-04,wk inc flu hosp,26,0
2020-07-04,wk inc flu hosp,27,0
2020-07-04,wk inc flu hosp,29,0
2020-07-04,wk inc flu hosp,28,0
2020-07-04,wk inc flu hosp,30,0
2020-07-04,wk inc flu hosp,37,0
2020-07-04,wk inc flu hosp,38,0
2020-07-04,wk inc flu hosp,31,0
2020-07-04,wk inc flu hosp,33,0
2020-07-04,wk inc flu hosp,34,0
2020-07-04,wk inc flu hosp,35,0
2020-07-04,wk inc flu hosp,32,0
2020-07-04,wk inc flu hosp,36,0
2020-07-04,wk inc flu hosp,39,0
2020-07-04,wk inc flu hosp,40,0
2020-07-04,wk inc flu hosp,41,0
2020-07-04,wk inc flu hosp,42,0
2020-07-04,wk inc flu hosp,72,0
2020-07-04,wk inc flu hosp,44,0
2020-07-04,wk inc flu hosp,45,0
2020-07-04,wk inc flu hosp,46,0
2020-07-04,wk inc flu hosp,47,0
2020-07-04,wk inc flu hosp,48,0
2020-07-04,wk inc flu hosp,US,0
2020-07-04,wk inc flu hosp,49,0
2020-07-04,wk inc flu hosp,51,0
2020-07-04,wk inc flu hosp,50,0
2020-07-04,wk inc flu hosp,53,0
2020-07-04,wk inc flu hosp,55,0
2020-07-04,wk inc flu hosp,54,0
2020-07-04,wk inc flu hosp,56,0
2020-07-11,wk inc flu hosp,02,0
2020-07-11,wk inc flu hosp,01,0
2020-07-11,wk inc flu hosp,05,0
2020-07-11,wk inc flu hosp,04,0
2020-07-11,wk inc flu hosp,06,0
2020-07-11,wk inc flu hosp,08,0
2020-07-11,wk inc flu hosp,09,0
2020-07-11,wk inc flu hosp,11,0
2020-07-11,wk inc flu hosp,10,0
2020-07-11,wk inc flu hosp,12,0
2020-07-11,wk inc flu hosp,13,0
2020-07-11,wk inc flu hosp,15,0
2020-07-11,wk inc flu hosp,19,0
2020-07-11,wk inc flu hosp,16,0
2020-07-11,wk inc flu hosp,17,0
2020-07-11,wk inc flu hosp,18,0
2020-07-11,wk inc flu hosp,20,0
2020-07-11,wk inc flu hosp,21,0
2020-07-11,wk inc flu hosp,22,0
2020-07-11,wk inc flu hosp,25,0
2020-07-11,wk inc flu hosp,24,0
2020-07-11,wk inc flu hosp,23,0
2020-07-11,wk inc flu hosp,26,0
2020-07-11,wk inc flu hosp,27,0
2020-07-11,wk inc flu hosp,29,0
2020-07-11,wk inc flu hosp,28,0
2020-07-11,wk inc flu hosp,30,0
2020-07-11,wk inc flu hosp,37,0
2020-07-11,wk inc flu hosp,38,0
2020-07-11,wk inc flu hosp,31,0
2020-07-11,wk inc flu hosp,33,0
2020-07-11,wk inc flu hosp,34,0
2020-07-11,wk inc flu hosp,35,0
2020-07-11,wk inc flu hosp,32,0
2020-07-11,wk inc flu hosp,36,0
2020-07-11,wk inc flu hosp,39,0
2020-07-11,wk inc flu hosp,40,0
2020-07-11,wk inc flu hosp,41,0
2020-07-11,wk inc flu hosp,42,0
2020-07-11,wk inc flu hosp,72,0
2020-07-11,wk inc flu hosp,44,0
2020-07-11,wk inc flu hosp,45,0
2020-07-11,wk inc flu hosp,46,0
2020-07-11,wk inc flu hosp,47,0
2020-07-11,wk inc flu hosp,48,0
2020-07-11,wk inc flu hosp,US,0
2020-07-11,wk inc flu hosp,49,0
2020-07-11,wk inc flu hosp,51,0
2020-07-11,wk inc flu hosp,50,0
2020-07-11,wk inc flu hosp,53,0
2020-07-11,wk inc flu hosp,55,0
2020-07-11,wk inc flu hosp,54,0
2020-07-11,wk inc flu hosp,56,0
2020-07-18,wk inc flu hosp,02,0
2020-07-18,wk inc flu hosp,01,0
2020-07-18,wk inc flu hosp,05,0
2020-07-18,wk inc flu hosp,04,0
2020-07-18,wk inc flu hosp,06,0
2020-07-18,wk inc flu hosp,08,0
2020-07-18,wk inc flu hosp,09,0
2020-07-18,wk inc flu hosp,11,0
2020-07-18,wk inc flu hosp,10,0
2020-07-18,wk inc flu hosp,12,0
2020-07-18,wk inc flu hosp,13,0
2020-07-18,wk inc flu hosp,15,0
2020-07-18,wk inc flu hosp,19,0
2020-07-18,wk inc flu hosp,16,0
2020-07-18,wk inc flu hosp,17,0
2020-07-18,wk inc flu hosp,18,0
2020-07-18,wk inc flu hosp,20,0
2020-07-18,wk inc flu hosp,21,0
2020-07-18,wk inc flu hosp,22,0
2020-07-18,wk inc flu hosp,25,0
2020-07-18,wk inc flu hosp,24,0
2020-07-18,wk inc flu hosp,23,0
2020-07-18,wk inc flu hosp,26,0
2020-07-18,wk inc flu hosp,27,0
2020-07-18,wk inc flu hosp,29,0
2020-07-18,wk inc flu hosp,28,0
2020-07-18,wk inc flu hosp,30,0
2020-07-18,wk inc flu hosp,37,0
2020-07-18,wk inc flu hosp,38,0
2020-07-18,wk inc flu hosp,31,0
2020-07-18,wk inc flu hosp,33,0
2020-07-18,wk inc flu hosp,34,0
2020-07-18,wk inc flu hosp,35,0
2020-07-18,wk inc flu hosp,32,0
2020-07-18,wk inc flu hosp,36,0
2020-07-18,wk inc flu hosp,39,0
2020-07-18,wk inc flu hosp,40,0
2020-07-18,wk inc flu hosp,41,0
2020-07-18,wk inc flu hosp,42,0
2020-07-18,wk inc flu hosp,72,0
2020-07-18,wk inc flu hosp,44,0
2020-07-18,wk inc flu hosp,45,0
2020-07-18,wk inc flu hosp,46,0
2020-07-18,wk inc flu hosp,47,0
2020-07-18,wk inc flu hosp,48,0
2020-07-18,wk inc flu hosp,US,0
2020-07-18,wk inc flu hosp,49,0
2020-07-18,wk inc flu hosp,51,0
2020-07-18,wk inc flu hosp,50,0
2020-07-18,wk inc flu hosp,53,0
2020-07-18,wk inc flu hosp,55,0
2020-07-18,wk inc flu hosp,54,0
2020-07-18,wk inc flu hosp,56,0
2020-07-25,wk inc flu hosp,02,0
2020-07-25,wk inc flu hosp,01,0
2020-07-25,wk inc flu hosp,05,0
2020-07-25,wk inc flu hosp,04,0
2020-07-25,wk inc flu hosp,06,0
2020-07-25,wk inc flu hosp,08,0
2020-07-25,wk inc flu hosp,09,0
2020-07-25,wk inc flu hosp,11,0
2020-07-25,wk inc flu hosp,10,0
2020-07-25,wk inc flu hosp,12,0
2020-07-25,wk inc flu hosp,13,0
2020-07-25,wk inc flu hosp,15,0
2020-07-25,wk inc flu hosp,19,0
2020-07-25,wk inc flu hosp,16,0
2020-07-25,wk inc flu hosp,17,0
2020-07-25,wk inc flu hosp,18,0
2020-07-25,wk inc flu hosp,20,0
2020-07-25,wk inc flu hosp,21,0
2020-07-25,wk inc flu hosp,22,0
2020-07-25,wk inc flu hosp,25,0
2020-07-25,wk inc flu hosp,24,0
2020-07-25,wk inc flu hosp,23,0
2020-07-25,wk inc flu hosp,26,0
2020-07-25,wk inc flu hosp,27,0
2020-07-25,wk inc flu hosp,29,0
2020-07-25,wk inc flu hosp,28,0
2020-07-25,wk inc flu hosp,30,0
2020-07-25,wk inc flu hosp,37,0
2020-07-25,wk inc flu hosp,38,0
2020-07-25,wk inc flu hosp,31,0
2020-07-25,wk inc flu hosp,33,0
2020-07-25,wk inc flu hosp,34,0
2020-07-25,wk inc flu hosp,35,0
2020-07-25,wk inc flu hosp,32,0
2020-07-25,wk inc flu hosp,36,0
2020-07-25,wk inc flu hosp,39,0
2020-07-25,wk inc flu hosp,40,0
2020-07-25,wk inc flu hosp,41,0
2020-07-25,wk inc flu hosp,42,0
2020-07-25,wk inc flu hosp,72,0
2020-07-25,wk inc flu hosp,44,0
2020-07-25,wk inc flu hosp,45,0
2020-07-25,wk inc flu hosp,46,0
2020-07-25,wk inc flu hosp,47,0
2020-07-25,wk inc flu hosp,48,0
2020-07-25,wk inc flu hosp,US,0
2020-07-25,wk inc flu hosp,49,0
2020-07-25,wk inc flu hosp,51,0
2020-07-25,wk inc flu hosp,50,0
2020-07-25,wk inc flu hosp,53,0
2020-07-25,wk inc flu hosp,55,0
2020-07-25,wk inc flu hosp,54,0
2020-07-25,wk inc flu hosp,56,0
2020-08-01,wk inc flu hosp,02,0
2020-08-01,wk inc flu hosp,01,0
2020-08-01,wk inc flu hosp,05,0
2020-08-01,wk inc flu hosp,04,0
2020-08-01,wk inc flu hosp,06,0
2020-08-01,wk inc flu hosp,08,0
2020-08-01,wk inc flu hosp,09,0
2020-08-01,wk inc flu hosp,11,0
2020-08-01,wk inc flu hosp,10,0
2020-08-01,wk inc flu hosp,12,0
2020-08-01,wk inc flu hosp,13,0
2020-08-01,wk inc flu hosp,15,0
2020-08-01,wk inc flu hosp,19,0
2020-08-01,wk inc flu hosp,16,0
2020-08-01,wk inc flu hosp,17,0
2020-08-01,wk inc flu hosp,18,0
2020-08-01,wk inc flu hosp,20,0
2020-08-01,wk inc flu hosp,21,0
2020-08-01,wk inc flu hosp,22,0
2020-08-01,wk inc flu hosp,25,0
2020-08-01,wk inc flu hosp,24,0
2020-08-01,wk inc flu hosp,23,0
2020-08-01,wk inc flu hosp,26,0
2020-08-01,wk inc flu hosp,27,0
2020-08-01,wk inc flu hosp,29,0
2020-08-01,wk inc flu hosp,28,0
2020-08-01,wk inc flu hosp,30,0
2020-08-01,wk inc flu hosp,37,0
2020-08-01,wk inc flu hosp,38,0
2020-08-01,wk inc flu hosp,31,0
2020-08-01,wk inc flu hosp,33,0
2020-08-01,wk inc flu hosp,34,0
2020-08-01,wk inc flu hosp,35,0
2020-08-01,wk inc flu hosp,32,0
2020-08-01,wk inc flu hosp,36,0
2020-08-01,wk inc flu hosp,39,0
2020-08-01,wk inc flu hosp,40,0
2020-08-01,wk inc flu hosp,41,0
2020-08-01,wk inc flu hosp,42,0
2020-08-01,wk inc flu hosp,72,0
2020-08-01,wk inc flu hosp,44,0
2020-08-01,wk inc flu hosp,45,0
2020-08-01,wk inc flu hosp,46,0
2020-08-01,wk inc flu hosp,47,0
2020-08-01,wk inc flu hosp,48,0
2020-08-01,wk inc flu hosp,US,0
2020-08-01,wk inc flu hosp,49,0
2020-08-01,wk inc flu hosp,51,0
2020-08-01,wk inc flu hosp,50,0
2020-08-01,wk inc flu hosp,53,0
2020-08-01,wk inc flu hosp,55,0
2020-08-01,wk inc flu hosp,54,0
2020-08-01,wk inc flu hosp,56,0
2020-08-08,wk inc flu hosp,02,0
2020-08-08,wk inc flu hosp,01,0
2020-08-08,wk inc flu hosp,05,0
2020-08-08,wk inc flu hosp,04,0
2020-08-08,wk inc flu hosp,06,0
2020-08-08,wk inc flu hosp,08,0
2020-08-08,wk inc flu hosp,09,0
2020-08-08,wk inc flu hosp,11,0
2020-08-08,wk inc flu hosp,10,0
2020-08-08,wk inc flu hosp,12,0
2020-08-08,wk inc flu hosp,13,0
2020-08-08,wk inc flu hosp,15,0
2020-08-08,wk inc flu hosp,19,0
2020-08-08,wk inc flu hosp,16,0
2020-08-08,wk inc flu hosp,17,0
2020-08-08,wk inc flu hosp,18,0
2020-08-08,wk inc flu hosp,20,0
2020-08-08,wk inc flu hosp,21,0
2020-08-08,wk inc flu hosp,22,0
2020-08-08,wk inc flu hosp,25,0
2020-08-08,wk inc flu hosp,24,0
2020-08-08,wk inc flu hosp,23,0
2020-08-08,wk inc flu hosp,26,0
2020-08-08,wk inc flu hosp,27,0
2020-08-08,wk inc flu hosp,29,0
2020-08-08,wk inc flu hosp,28,0
2020-08-08,wk inc flu hosp,30,0
2020-08-08,wk inc flu hosp,37,0
2020-08-08,wk inc flu hosp,38,0
2020-08-08,wk inc flu hosp,31,0
2020-08-08,wk inc flu hosp,33,0
2020-08-08,wk inc flu hosp,34,0
2020-08-08,wk inc flu hosp,35,0
2020-08-08,wk inc flu hosp,32,0
2020-08-08,wk inc flu hosp,36,0
2020-08-08,wk inc flu hosp,39,0
2020-08-08,wk inc flu hosp,40,0
2020-08-08,wk inc flu hosp,41,0
2020-08-08,wk inc flu hosp,42,0
2020-08-08,wk inc flu hosp,72,0
2020-08-08,wk inc flu hosp,44,0
2020-08-08,wk inc flu hosp,45,0
2020-08-08,wk inc flu hosp,46,0
2020-08-08,wk inc flu hosp,47,0
2020-08-08,wk inc flu hosp,48,0
2020-08-08,wk inc flu hosp,US,0
2020-08-08,wk inc flu hosp,49,0
2020-08-08,wk inc flu hosp,51,0
2020-08-08,wk inc flu hosp,50,0
2020-08-08,wk inc flu hosp,53,0
2020-08-08,wk inc flu hosp,55,0
2020-08-08,wk inc flu hosp,54,0
2020-08-08,wk inc flu hosp,56,0
2020-08-15,wk inc flu hosp,02,0
2020-08-15,wk inc flu hosp,01,0
2020-08-15,wk inc flu hosp,05,0
2020-08-15,wk inc flu hosp,04,0
2020-08-15,wk inc flu hosp,06,0
2020-08-15,wk inc flu hosp,08,0
2020-08-15,wk inc flu hosp,09,0
2020-08-15,wk inc flu hosp,11,0
2020-08-15,wk inc flu hosp,10,0
2020-08-15,wk inc flu hosp,12,0
2020-08-15,wk inc flu hosp,13,0
2020-08-15,wk inc flu hosp,15,0
2020-08-15,wk inc flu hosp,19,0
2020-08-15,wk inc flu hosp,16,0
2020-08-15,wk inc flu hosp,17,0
2020-08-15,wk inc flu hosp,18,0
2020-08-15,wk inc flu hosp,20,0
2020-08-15,wk inc flu hosp,21,0
2020-08-15,wk inc flu hosp,22,0
2020-08-15,wk inc flu hosp,25,0
2020-08-15,wk inc flu hosp,24,0
2020-08-15,wk inc flu hosp,23,0
2020-08-15,wk inc flu hosp,26,0
2020-08-15,wk inc flu hosp,27,0
2020-08-15,wk inc flu hosp,29,0
2020-08-15,wk inc flu hosp,28,0
2020-08-15,wk inc flu hosp,30,0
2020-08-15,wk inc flu hosp,37,0
2020-08-15,wk inc flu hosp,38,0
2020-08-15,wk inc flu hosp,31,0
2020-08-15,wk inc flu hosp,33,0
2020-08-15,wk inc flu hosp,34,0
2020-08-15,wk inc flu hosp,35,0
2020-08-15,wk inc flu hosp,32,0
2020-08-15,wk inc flu hosp,36,0
2020-08-15,wk inc flu hosp,39,0
2020-08-15,wk inc flu hosp,40,0
2020-08-15,wk inc flu hosp,41,0
2020-08-15,wk inc flu hosp,42,0
2020-08-15,wk inc flu hosp,72,0
2020-08-15,wk inc flu hosp,44,0
2020-08-15,wk inc flu hosp,45,0
2020-08-15,wk inc flu hosp,46,0
2020-08-15,wk inc flu hosp,47,0
2020-08-15,wk inc flu hosp,48,0
2020-08-15,wk inc flu hosp,US,0
2020-08-15,wk inc flu hosp,49,0
2020-08-15,wk inc flu hosp,51,0
2020-08-15,wk inc flu hosp,50,0
2020-08-15,wk inc flu hosp,53,0
2020-08-15,wk inc flu hosp,55,0
2020-08-15,wk inc flu hosp,54,0
2020-08-15,wk inc flu hosp,56,0
2020-08-22,wk inc flu hosp,02,0
2020-08-22,wk inc flu hosp,01,0
2020-08-22,wk inc flu hosp,05,0
2020-08-22,wk inc flu hosp,04,0
2020-08-22,wk inc flu hosp,06,0
2020-08-22,wk inc flu hosp,08,0
2020-08-22,wk inc flu hosp,09,0
2020-08-22,wk inc flu hosp,11,0
2020-08-22,wk inc flu hosp,10,0
2020-08-22,wk inc flu hosp,12,0
2020-08-22,wk inc flu hosp,13,0
2020-08-22,wk inc flu hosp,15,0
2020-08-22,wk inc flu hosp,19,0
2020-08-22,wk inc flu hosp,16,0
2020-08-22,wk inc flu hosp,17,0
2020-08-22,wk inc flu hosp,18,0
2020-08-22,wk inc flu hosp,20,0
2020-08-22,wk inc flu hosp,21,0
2020-08-22,wk inc flu hosp,22,0
2020-08-22,wk inc flu hosp,25,0
2020-08-22,wk inc flu hosp,24,0
2020-08-22,wk inc flu hosp,23,0
2020-08-22,wk inc flu hosp,26,0
2020-08-22,wk inc flu hosp,27,0
2020-08-22,wk inc flu hosp,29,0
2020-08-22,wk inc flu hosp,28,0
2020-08-22,wk inc flu hosp,30,0
2020-08-22,wk inc flu hosp,37,0
2020-08-22,wk inc flu hosp,38,0
2020-08-22,wk inc flu hosp,31,0
2020-08-22,wk inc flu hosp,33,0
2020-08-22,wk inc flu hosp,34,0
2020-08-22,wk inc flu hosp,35,0
